,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
4339,0.0,0.0,0.0,0.0,0.1141286,0.0,0.37367335,1.837398,3.327037,1.2970854,4.709946,0.0,2.6602514,1.382408,0.0,2.7117665,0.0,0.0,0.0,1.5720743,0.0,0.0,0.0,0.98314494,0.904537,0.0,4.697068,0.0,0.0,2.2952957,1.1620653,0.0,1.5417068,0.0,0.0,0.0,0.0,0.0,0.0,3.2915154,0.34792548,2.7966607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1834613,0.0,0.0,0.0,1.3003385,0.0,0.0,0.0,0.0,3.7639954,0.0,2.0910738,3.3553278,0.0,0.35259745,1.5289589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3266747,0.0,0.0,0.0,0.0,0.0,1.1958771,0.0,0.0,0.0,0.0,2.3817081,0.0,0.0,0.0,0.0,0.0,4.3453298,0.0,0.0,0.0,2.0857286,0.0,0.0,0.0,0.0,1.2408334,0.0,0.0,0.0,4.99278,0.0,0.0,0.0,0.0,3.9312086,0.0,0.0,5.431445,1.5936453,0.39678708,0.0,0.0,0.0,0.0,0.0,1.4472477,1.9528584,0.2367271,0.0,0.0,0.6145236,0.0,0.0,0.6577566
4341,0.0,0.0,0.0,0.0,0.40272197,0.0,0.44523048,1.3639759,2.370133,0.0,4.3053966,0.0,1.7387512,1.0821273,0.0,0.0,0.0,0.0,0.0,0.90616864,0.0,0.0,0.0,1.3399242,1.5934567,0.0,4.3935637,0.0,0.0,2.3387365,1.1653749,0.0,0.5472904,0.0,0.0,0.0,0.0,0.0,0.0,3.410662,0.79337,3.6405823,1.5637907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427688,0.0,0.0,0.0,1.9674617,0.0,0.0,0.0,0.0,2.9695885,0.0,0.42012736,4.071219,0.0,0.0,1.474108,0.0,0.0,0.0,1.4681292,0.0,0.0,0.0,1.4560186,0.0,0.0,0.0,0.0,0.0,0.6401777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34595,0.0,0.0,0.0,2.67507,0.0,0.0,0.0,0.0,0.2921645,0.0,0.0,0.0,4.451794,0.0,0.0,0.0,0.0,4.2830706,0.0,0.0,4.460766,2.257474,0.7522769,0.0,0.0,0.0,0.0,0.0,1.4672276,2.9000804,1.6592922,0.0,0.0,0.2682299,0.0,0.0,0.17767847
4359,0.0,0.0,0.0,0.0,0.41794825,0.0,0.020426149,1.4551789,2.5884314,0.0,4.055353,0.0,2.7546816,1.4958037,0.0,1.5447937,0.0,0.0,0.0,1.8203998,0.0,0.0,0.0,0.9608703,1.021121,0.0,4.430861,0.0,0.0,2.4134161,0.0,0.0,1.0051677,0.0,0.0,0.0,0.0,0.0,0.0,3.9807844,0.5231426,3.0967913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040798,0.0,0.0,0.0,2.2283583,0.0,0.0,0.0,0.0,3.8348413,0.0,1.2230988,3.4990559,0.0,0.15470786,1.6812365,0.0,0.0,0.0,0.63336027,0.0,0.0,0.0,1.2402515,0.0,0.0,0.0,0.0,0.0,0.79620564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5759583,0.0,0.0,0.0,2.7926881,0.0,0.0,0.0,0.0,0.7910247,0.0,0.0,0.0,5.368789,0.0,0.0,0.0,0.0,3.8989024,0.0,0.0,4.690638,1.8983631,0.0,0.0,0.0,0.0,0.0,0.0,1.491246,2.5927007,0.84675974,0.0,0.0,0.5718112,0.0,0.0,0.4569911
4361,0.0,0.0,0.0,0.0,0.3013785,0.0,0.3822522,1.3361702,2.457037,0.0,3.881997,0.0,2.3848872,1.8548002,0.0,1.3422819,0.0,0.0,0.0,1.4186993,0.0,0.0,0.0,0.70064783,0.3590762,0.0,4.696929,0.0,0.0,2.7640004,1.4582157,0.0,0.86005956,0.0,0.0,0.0,0.0,0.0,0.0,3.5027447,1.1015795,3.457253,1.3920885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8362601,0.0,0.0,0.0,2.0637436,0.0,0.0,0.0,0.0,3.1641717,0.0,0.6439486,3.4685943,0.0,0.0,1.8968148,0.0,0.0,0.0,0.5384673,0.0,0.0,0.0,1.0868983,0.0,0.0,0.0,0.0,0.0,0.6088636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.082524,0.0,0.0,0.0,2.0608478,0.0,0.0,0.0,0.0,0.8702597,0.0,0.0,0.0,4.592674,0.0,0.0,0.0,0.0,3.9110675,0.0,0.0,4.815436,2.409524,0.7614438,0.0,0.0,0.0,0.0,0.0,1.1110679,2.628287,1.6977382,0.0,0.0,0.3685577,0.0,0.0,0.70955956
4370,0.0,0.0,0.0,0.0,0.040048353,0.0,0.020611377,1.4299201,2.9733298,2.9185333,4.175167,0.0,1.682757,1.2905527,0.0,3.763678,0.0,0.0,0.0,1.2236779,0.0,0.0,0.0,0.5917185,0.97149456,0.0,4.793853,0.0,0.0,1.5888944,0.0,0.0,0.562577,0.0,0.0,0.0,0.0,0.0,0.0,2.5692053,1.0464982,2.4139216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554648,0.0,0.0,0.0,0.6093685,0.0,0.0,0.0,0.0,4.1369123,0.0,2.0415092,3.6423564,0.0,2.4904637,2.9894178,0.0,0.0,0.0,1.2263103,0.0,0.0,0.0,1.6097656,0.0,0.0,0.0,0.0,0.0,0.24444284,0.0,0.0,0.0,0.0,2.0493765,0.0,0.0,0.0,0.0,0.0,4.473961,0.0,0.0,0.0,1.5412536,0.0,0.0,0.0,0.0,0.83156484,0.0,0.0,0.0,4.6387978,0.0,0.0,0.0,0.0,3.8037298,0.0,0.0,5.78156,2.3886309,0.57564026,0.0,0.0,0.0,0.0,0.0,0.0,2.828529,0.50006247,0.0,0.0,0.0,0.0,0.0,0.00079670176
4370,0.0,0.0,0.0,0.0,0.45654255,0.0,0.0,1.4756666,2.5929127,0.0,4.062579,0.0,2.7844574,1.4786458,0.0,1.4545869,0.0,0.0,0.0,1.7967225,0.0,0.0,0.0,1.0046288,1.1746379,0.0,4.3757,0.0,0.0,2.4019656,0.0,0.0,0.99388444,0.0,0.0,0.0,0.0,0.0,0.0,4.067461,0.45678884,3.1313784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49706182,0.0,0.0,0.0,2.243492,0.0,0.0,0.0,0.0,3.7981257,0.0,1.2158085,3.5977294,0.0,0.14603885,1.6339462,0.0,0.0,0.0,0.7312808,0.0,0.0,0.0,1.2857044,0.0,0.0,0.0,0.0,0.0,0.79550457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542069,0.0,0.0,0.0,2.979128,0.0,0.0,0.0,0.0,0.74378234,0.0,0.0,0.0,5.4249444,0.0,0.0,0.0,0.0,3.9959776,0.0,0.0,4.6349726,1.9141179,0.0,0.0,0.0,0.0,0.0,0.0,1.5838408,2.6877375,0.75498223,0.0,0.0,0.5436448,0.0,0.0,0.33383185
4372,0.0,0.0,0.0,0.0,0.35035807,0.0,0.0,1.3849549,2.674375,0.0,3.8431273,0.0,2.7451572,1.5855383,0.0,2.141222,0.0,0.0,0.0,1.7678208,0.0,0.0,0.0,0.7114169,0.5839448,0.0,4.634359,0.0,0.0,2.384865,0.0,0.0,0.82299817,0.0,0.0,0.0,0.0,0.0,0.0,3.845348,0.572623,3.0094743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53452396,0.0,0.0,0.0,2.158465,0.0,0.0,0.0,0.0,3.9760926,0.0,1.3227781,3.5310342,0.0,0.5261901,2.0585601,0.0,0.0,0.0,0.7728305,0.0,0.0,0.0,1.154037,0.0,0.0,0.0,0.0,0.0,0.65354043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.541147,0.0,0.0,0.0,2.5228257,0.0,0.0,0.0,0.0,0.86807716,0.0,0.0,0.0,5.329767,0.0,0.0,0.0,0.0,3.904672,0.0,0.0,4.856317,2.030767,0.0,0.0,0.0,0.0,0.0,0.0,1.0064673,2.7346663,0.87927413,0.0,0.0,0.3205139,0.0,0.0,0.44603008
4373,0.0,0.0,0.0,0.0,0.41762516,0.0,0.0,1.4879934,2.6237571,0.0,4.0467167,0.0,2.9113305,1.524303,0.0,1.7651055,0.0,0.0,0.0,1.9179075,0.0,0.0,0.0,0.8101353,0.80717653,0.0,4.4105663,0.0,0.0,2.4942133,0.0,0.0,0.9299576,0.0,0.0,0.0,0.0,0.0,0.0,3.9620776,0.45911208,3.0001845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663749,0.0,0.0,0.0,2.3394275,0.0,0.0,0.0,0.0,3.909117,0.0,1.3553913,3.538816,0.0,0.2791829,1.805197,0.0,0.0,0.0,0.5940949,0.0,0.0,0.0,1.1479521,0.0,0.0,0.0,0.0,0.0,0.7824399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497271,0.0,0.0,0.0,2.7833016,0.0,0.0,0.0,0.0,0.836514,0.0,0.0,0.0,5.361687,0.0,0.0,0.0,0.0,3.8694532,0.0,0.0,4.708765,1.7612879,0.0,0.0,0.0,0.0,0.0,0.0,1.4133048,2.5065608,0.82473046,0.0,0.0,0.4921575,0.0,0.0,0.4872789
4375,0.0,0.0,0.0,0.0,0.122920476,0.0,0.3503857,1.8938818,3.2226295,1.2691411,4.8420086,0.0,2.5100589,1.1747572,0.0,2.325752,0.0,0.0,0.0,1.3838049,0.0,0.0,0.0,1.3539604,1.5302519,0.0,4.587557,0.0,0.0,2.272332,1.032933,0.0,1.5464895,0.0,0.0,0.0,0.0,0.0,0.0,3.3788297,0.333443,2.8339646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018405,0.0,0.0,0.0,1.2351205,0.0,0.0,0.0,0.0,3.6455932,0.0,1.9594555,3.6953344,0.0,0.36438605,1.3015016,0.0,0.0,0.0,0.1600337,0.0,0.0,0.0,1.5965517,0.0,0.0,0.0,0.0,0.0,1.1881874,0.0,0.0,0.0,0.0,2.472296,0.0,0.0,0.0,0.0,0.0,4.401284,0.0,0.0,0.0,2.392223,0.0,0.0,0.0,0.0,1.0501837,0.0,0.0,0.0,4.975025,0.0,0.0,0.0,0.0,4.1205688,0.0,0.0,5.381329,1.6208122,0.3625482,0.0,0.0,0.0,0.0,0.0,1.7170625,2.1519747,0.12574269,0.0,0.0,0.65604126,0.0,0.0,0.40072373
4392,0.0,0.0,0.0,0.0,0.3194462,0.0,0.44020835,1.4630016,2.4669287,0.0,4.0875072,0.0,2.203652,1.6196578,0.0,0.9742189,0.0,0.0,0.0,1.2488887,0.0,0.0,0.0,0.92401534,1.0377898,0.0,4.6344213,0.0,0.0,2.5638413,1.2459846,0.0,0.9123052,0.0,0.0,0.0,0.0,0.0,0.0,3.5706136,1.0409107,3.594702,1.3482298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78514946,0.0,0.0,0.0,1.9427309,0.0,0.0,0.0,0.0,3.0316274,0.0,0.75244236,3.6460555,0.0,0.0,1.7009969,0.0,0.0,0.0,0.7918999,0.0,0.0,0.0,1.3415062,0.0,0.0,0.0,0.0,0.0,0.660752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1493225,0.0,0.0,0.0,2.2999678,0.0,0.0,0.0,0.0,0.6770446,0.0,0.0,0.0,4.446921,0.0,0.0,0.0,0.0,4.086117,0.0,0.0,4.673526,2.4954376,0.7571967,0.0,0.0,0.0,0.0,0.0,1.3257391,2.7602684,1.5582904,0.0,0.0,0.28069842,0.0,0.0,0.34973568
4394,0.0,0.0,0.0,0.0,0.5155136,0.0,0.0,1.3729799,2.417237,0.0,4.044823,0.0,2.3249002,0.98096865,0.0,0.9990864,0.0,0.0,0.0,1.2566489,0.0,0.0,0.0,1.1577915,1.7043092,0.0,4.3415885,0.0,0.0,2.2244403,0.0,0.0,0.71457696,0.0,0.0,0.0,0.0,0.0,0.0,3.911311,0.30884308,3.031614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34838802,0.0,0.0,0.0,2.2905521,0.0,0.0,0.0,0.0,3.7456956,0.0,1.0484481,3.9892852,0.0,0.73398954,1.6019878,0.0,0.0,0.0,1.4435049,0.0,0.0,0.0,1.5248629,0.0,0.0,0.0,0.0,0.0,0.72455204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6934733,0.0,0.0,0.0,3.1565142,0.0,0.0,0.0,0.0,0.3628404,0.0,0.0,0.0,5.235657,0.0,0.0,0.0,0.0,4.19873,0.0,0.0,4.5092177,1.8001679,0.0,0.0,0.0,0.0,0.0,0.0,1.4300461,2.9862492,0.70125633,0.0,0.0,0.2166025,0.0,0.0,0.0
4403,0.0,0.0,0.0,0.0,0.12640762,0.0,0.38500705,1.8468258,3.33209,1.3411531,4.8007965,0.0,2.6090052,1.297816,0.0,2.6724124,0.0,0.0,0.0,1.580596,0.0,0.0,0.0,1.0221193,0.8758669,0.0,4.6965284,0.0,0.0,2.3191338,1.208234,0.0,1.4375701,0.0,0.0,0.0,0.0,0.0,0.0,3.2206638,0.27895248,2.7955143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591103,0.0,0.0,0.0,1.2975044,0.0,0.0,0.0,0.0,3.8118176,0.0,2.1095278,3.3664596,0.0,0.43385237,1.5041513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3539367,0.0,0.0,0.0,0.0,0.0,1.2169936,0.0,0.0,0.0,0.0,2.4687593,0.0,0.0,0.0,0.0,0.0,4.344502,0.0,0.0,0.0,2.04667,0.0,0.0,0.0,0.0,1.2487419,0.0,0.0,0.0,4.966156,0.0,0.0,0.0,0.0,3.9269407,0.0,0.0,5.4002056,1.5254629,0.3681974,0.0,0.0,0.0,0.0,0.0,1.479684,1.890577,0.21028936,0.0,0.0,0.5726298,0.0,0.0,0.66835654
4405,0.0,0.0,0.0,0.0,0.0,0.0,0.8125159,2.1276855,2.9040773,1.7708975,4.8749995,0.0,1.2314409,1.0312951,0.13616295,0.0,0.0,0.0,0.0,0.66417664,0.0,0.0,0.0,2.5124648,2.555999,0.0,3.9804142,0.0,0.0,0.79054964,1.7707962,0.0,0.7328714,0.0,0.0,0.0,0.0,0.0,0.0,2.6647844,0.98749423,4.453682,2.9790118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7311655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5927823,0.0,0.8201843,4.726377,0.0,0.023081146,1.3952264,0.0,0.0,0.0,0.8964883,0.4931739,0.0,0.0,1.6256568,0.0,0.0,0.0,0.0,0.0,1.4100068,0.0,0.0,0.0,0.0,4.9103165,0.0,0.0,0.0,0.0,0.0,6.3033943,0.0,0.0,0.0,2.3200202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0679364,0.0,0.0,0.0,0.0,4.763933,0.0,0.0,4.7024035,2.759501,0.962347,0.0,0.0,0.0,0.0,0.0,1.9611555,2.7556777,1.7560037,0.0,0.0,1.4891582,0.0,0.0,1.337644
4407,0.0,0.0,0.0,0.0,0.46505374,0.0,0.0,1.4722677,2.4831893,0.0,3.9890602,0.0,2.8145905,1.4993626,0.0,1.4881717,0.0,0.0,0.0,1.7716959,0.0,0.0,0.0,0.98523206,1.2773863,0.0,4.347632,0.0,0.0,2.3359268,0.0,0.0,1.0528948,0.0,0.0,0.0,0.0,0.0,0.0,4.088102,0.5721167,3.089145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40054274,0.0,0.0,0.0,2.174602,0.0,0.0,0.0,0.0,3.7730045,0.0,1.2536833,3.542165,0.0,0.20387878,1.7064632,0.0,0.0,0.0,0.63560855,0.0,0.0,0.0,1.270961,0.0,0.0,0.0,0.0,0.0,0.7425461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539496,0.0,0.0,0.0,2.9448676,0.0,0.0,0.0,0.0,0.72287035,0.0,0.0,0.0,5.3809752,0.0,0.0,0.0,0.0,3.9561393,0.0,0.0,4.5972476,1.9250742,0.0,0.0,0.0,0.0,0.0,0.0,1.5413206,2.6774428,0.6889863,0.0,0.0,0.5703993,0.0,0.0,0.32800722
4409,0.0,0.0,0.0,0.0,0.37277487,0.0,0.0,1.4283295,2.5986655,0.0,3.8007548,0.0,2.7303512,1.5782926,0.0,2.0753982,0.0,0.0,0.0,1.6655722,0.0,0.0,0.0,0.6857356,0.72806704,0.0,4.592395,0.0,0.0,2.3378487,0.0,0.0,0.8647854,0.0,0.0,0.0,0.0,0.0,0.0,3.8306913,0.59968877,3.0284183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43943998,0.0,0.0,0.0,2.115262,0.0,0.0,0.0,0.0,3.8101788,0.0,1.3218892,3.555513,0.0,0.54282695,2.0246372,0.0,0.0,0.0,0.79017246,0.0,0.0,0.0,1.2476861,0.0,0.0,0.0,0.0,0.0,0.70469856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5083227,0.0,0.0,0.0,2.5386674,0.0,0.0,0.0,0.0,0.82111126,0.0,0.0,0.0,5.1695204,0.0,0.0,0.0,0.0,3.907074,0.0,0.0,4.7853413,2.1014025,0.0,0.0,0.0,0.0,0.0,0.0,1.029672,2.776716,0.83406526,0.0,0.0,0.29271343,0.0,0.0,0.32291904
4410,0.0,0.0,0.0,0.0,0.2179614,0.0,0.0,1.1619518,2.4010124,1.4740255,3.6457055,0.0,1.9984552,1.5031742,0.0,3.1173942,0.0,0.0,0.0,1.7262467,0.0,0.0,0.0,0.16923285,0.42911342,0.0,4.6166234,0.0,0.0,1.8100984,0.0,0.0,0.040558122,0.0,0.0,0.0,0.0,0.0,0.0,3.271375,1.1902387,2.6486292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25179845,0.0,0.0,0.0,1.5455416,0.0,0.0,0.0,0.0,4.5482244,0.0,1.549234,3.6360228,0.0,2.437088,3.30559,0.0,0.0,0.0,1.676048,0.0,0.0,0.0,1.2056761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6013665,0.0,0.0,0.0,1.8614535,0.0,0.0,0.0,0.0,0.588854,0.0,0.0,0.0,5.0633364,0.0,0.0,0.0,0.0,3.5997627,0.0,0.0,5.1875005,2.3569853,0.059473753,0.0,0.0,0.0,0.0,0.0,0.0,3.1302524,1.0571717,0.0,0.0,0.0,0.0,0.0,0.105938934
4412,0.0,0.0,0.0,0.0,0.13752452,0.0,0.25678316,1.9174778,3.1424944,1.2352474,4.849903,0.0,2.5189016,1.0751011,0.0,2.136304,0.0,0.0,0.0,1.2910497,0.0,0.0,0.0,1.4796379,1.9047959,0.0,4.4422445,0.0,0.0,2.2115543,0.73042965,0.0,1.627809,0.0,0.0,0.0,0.0,0.0,0.0,3.433799,0.28719413,2.7526548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291774,0.0,0.0,0.0,1.2545818,0.0,0.0,0.0,0.0,3.55944,0.0,1.9324952,3.8386462,0.0,0.39435926,1.2136623,0.0,0.0,0.0,0.2707029,0.0,0.0,0.0,1.6964188,0.0,0.0,0.0,0.0,0.0,1.1858659,0.0,0.0,0.0,0.0,2.476084,0.0,0.0,0.0,0.0,0.0,4.3264217,0.0,0.0,0.0,2.6729155,0.0,0.0,0.0,0.0,0.917474,0.0,0.0,0.0,5.0242734,0.0,0.0,0.0,0.0,4.1962843,0.0,0.0,5.291581,1.5639093,0.2679216,0.0,0.0,0.0,0.0,0.0,1.8731978,2.2208712,0.0,0.0,0.0,0.69998056,0.0,0.0,0.25518826
4414,0.0,0.0,0.0,0.0,0.16474384,0.0,0.2868637,1.9364964,3.2065792,1.2521725,4.767244,0.0,2.575088,1.1452078,0.0,2.4435992,0.0,0.0,0.0,1.3363554,0.0,0.0,0.0,1.2578796,1.5924051,0.0,4.5866303,0.0,0.0,2.226335,0.85524356,0.0,1.6865985,0.0,0.0,0.0,0.0,0.0,0.0,3.4264426,0.31677732,2.7908306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410902,0.0,0.0,0.0,1.2810137,0.0,0.0,0.0,0.0,3.598189,0.0,2.0717814,3.5868864,0.0,0.43872383,1.3694911,0.0,0.0,0.0,0.12818763,0.0,0.0,0.0,1.6533031,0.0,0.0,0.0,0.0,0.0,1.2433454,0.0,0.0,0.0,0.0,2.4171271,0.0,0.0,0.0,0.0,0.0,4.306501,0.0,0.0,0.0,2.4155314,0.0,0.0,0.0,0.0,1.0116315,0.0,0.0,0.0,4.9549217,0.0,0.0,0.0,0.0,4.0387807,0.0,0.0,5.3132234,1.7027636,0.31441218,0.0,0.0,0.0,0.0,0.0,1.7657889,2.2176855,0.0,0.0,0.0,0.6130391,0.0,0.0,0.30131468
4416,0.0,0.0,0.0,0.0,0.15324453,0.0,0.112144835,1.0314873,2.362765,1.374838,3.569385,0.0,1.3822193,1.6273414,0.0,2.7410247,0.0,0.0,0.0,1.0639654,0.0,0.0,0.0,0.19808905,0.10596157,0.0,4.9534264,0.0,0.0,1.8131436,0.38652673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6535802,1.6838545,3.1106145,1.1451399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5622889,0.0,0.0,0.0,1.1268573,0.0,0.0,0.0,0.0,3.8671877,0.0,0.74880147,3.6510227,0.0,1.8128207,3.355556,0.0,0.0,0.0,1.8345674,0.0,0.0,0.0,1.1673383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1575017,0.0,0.0,0.0,1.1944127,0.0,0.0,0.0,0.0,0.527002,0.0,0.0,0.0,4.07022,0.0,0.0,0.0,0.0,3.6724277,0.0,0.0,5.3373194,3.0441766,0.98433346,0.0,0.0,0.0,0.0,0.0,0.0,3.284311,2.076004,0.0,0.0,0.0,0.0,0.0,0.23733848
4417,0.0,0.0,0.0,0.0,0.43373075,0.0,0.0,1.4850209,2.5906112,0.0,4.142251,0.0,2.7838085,1.3721603,0.0,1.4215806,0.0,0.0,0.0,1.8622535,0.0,0.0,0.0,1.0316061,1.1005594,0.0,4.321295,0.0,0.0,2.3387678,0.0,0.0,0.91423976,0.0,0.0,0.0,0.0,0.0,0.0,4.0132847,0.41405436,3.1014924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65693176,0.0,0.0,0.0,2.2663338,0.0,0.0,0.0,0.0,3.9246392,0.0,1.2910596,3.60727,0.0,0.3491867,1.7033042,0.0,0.0,0.0,0.7633352,0.0,0.0,0.0,1.2070726,0.0,0.0,0.0,0.0,0.0,0.81033766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571117,0.0,0.0,0.0,2.936711,0.0,0.0,0.0,0.0,0.6913723,0.0,0.0,0.0,5.4516597,0.0,0.0,0.0,0.0,3.9317124,0.0,0.0,4.626238,1.7360429,0.0,0.0,0.0,0.0,0.0,0.0,1.5253258,2.6021926,0.76178265,0.0,0.0,0.56188375,0.0,0.0,0.43525445
4419,0.0,0.0,0.0,0.0,0.34192917,0.0,0.36281165,1.4082566,2.4675415,0.0,4.1029477,0.0,2.3891878,1.741584,0.0,0.967601,0.0,0.0,0.0,1.4690948,0.0,0.0,0.0,0.9694341,0.8931503,0.0,4.534304,0.0,0.0,2.6551778,1.2248689,0.0,0.968112,0.0,0.0,0.0,0.0,0.0,0.0,3.6873467,1.0272421,3.554179,1.3178781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80609584,0.0,0.0,0.0,2.0706635,0.0,0.0,0.0,0.0,3.1592994,0.0,0.71248955,3.5906632,0.0,0.0,1.6407017,0.0,0.0,0.0,0.620072,0.0,0.0,0.0,1.2236673,0.0,0.0,0.0,0.0,0.0,0.69536835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.097524,0.0,0.0,0.0,2.4091609,0.0,0.0,0.0,0.0,0.7504985,0.0,0.0,0.0,4.7927113,0.0,0.0,0.0,0.0,4.0080194,0.0,0.0,4.749775,2.3481033,0.6696896,0.0,0.0,0.0,0.0,0.0,1.4299189,2.6595137,1.5515556,0.0,0.0,0.477522,0.0,0.0,0.5838733
4420,0.0,0.0,0.0,0.0,0.3142274,0.0,0.44950694,1.4303589,2.4623096,0.0,4.114713,0.0,2.1608312,1.6018931,0.0,0.8208184,0.0,0.0,0.0,1.2342876,0.0,0.0,0.0,1.0088412,1.0491823,0.0,4.5836697,0.0,0.0,2.5460122,1.2915779,0.0,0.86382765,0.0,0.0,0.0,0.0,0.0,0.0,3.5242019,1.041389,3.6151044,1.4674629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374182,0.0,0.0,0.0,1.9194113,0.0,0.0,0.0,0.0,3.0096526,0.0,0.64502263,3.6980078,0.0,0.0,1.674578,0.0,0.0,0.0,0.839882,0.0,0.0,0.0,1.2933557,0.0,0.0,0.0,0.0,0.0,0.6615751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1959286,0.0,0.0,0.0,2.3502996,0.0,0.0,0.0,0.0,0.65712225,0.0,0.0,0.0,4.485604,0.0,0.0,0.0,0.0,4.1021833,0.0,0.0,4.6651297,2.4644768,0.7886371,0.0,0.0,0.0,0.0,0.0,1.329004,2.760893,1.6233038,0.0,0.0,0.3619028,0.0,0.0,0.40545335
4422,0.0,0.0,0.0,0.0,0.59359235,0.0,0.0,1.3679249,2.35356,0.0,4.196849,0.0,2.4674826,0.9759275,0.0,0.46274394,0.0,0.0,0.0,1.3301786,0.0,0.0,0.0,1.4966909,2.0817637,0.0,4.115151,0.0,0.0,2.2895002,0.0,0.0,0.78932583,0.0,0.0,0.0,0.0,0.0,0.0,4.066951,0.20009914,3.0998707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473624,0.0,0.0,0.0,2.4481573,0.0,0.0,0.0,0.0,3.6064918,0.0,0.8332704,4.122703,0.0,0.30044556,1.2457515,0.0,0.0,0.0,1.4350759,0.0,0.0,0.0,1.5580535,0.0,0.0,0.0,0.0,0.0,0.8371923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6532583,0.0,0.0,0.0,3.6351337,0.0,0.0,0.0,0.0,0.27778974,0.0,0.0,0.0,5.4284673,0.0,0.0,0.0,0.0,4.296224,0.0,0.0,4.404616,1.7088783,0.0,0.0,0.0,0.0,0.0,0.0,1.8883232,2.9499726,0.6981784,0.0,0.0,0.548878,0.0,0.0,0.0
